ID	Target	Tweet	Veracity
597	CharlieHebdo	Sources tell the @AFP that two armed suspects wanted in deadly #CharlieHebdo terror attack have been located in north France.	RUMOR
598	CharlieHebdo	#BREAKING Two suspects in #CharlieHebdo killings have been located in Aisne region, east of Paris (@AFP) http://t.co/tGpvlkFDLG	RUMOR
599	CharlieHebdo	France: 2 armed suspects from #CharlieHebdo shooting reportedly located in Aisne, northern France	RUMOR
600	CharlieHebdo	The two suspects in the #CharlieHebdo #ParisShooting have been located, reports say. http://t.co/CI1tEpiuFO http://t.co/MAk3reuOE8	RUMOR
601	CharlieHebdo	‘Banksy’ Instagram tribute to #CharlieHebdo victims not posted by artist http://t.co/EKlScFGWVu (Pic: Lucille Clerc) http://t.co/ZYEBaU8YUQ	RUMOR
602	CharlieHebdo	#BREAKING : 2 armed suspects in #CharlieHebdo attack 'located' in Northern France (police sources) http://t.co/LdSF5QeCiv	RUMOR
603	CharlieHebdo	AFP: the two armed suspects who attacked #CharlieHebdo's headquarters yesterday have been located in northern France	RUMOR
604	CharlieHebdo	Two armed suspects in #CharlieHebdo attack 'located' in Northern France http://t.co/2ifiO7ZaRH	RUMOR
605	CharlieHebdo	France24 reports that 2 suspects in #CharlieHebdo attack have been "located" in Aisne region o north-eastern France. @ibnlive	RUMOR
606	CharlieHebdo	#BREAKING : Two armed suspects in #CharlieHebdo attack 'located' in Northern France (police sources) http://t.co/LdSF5QeCiv	RUMOR
607	CharlieHebdo	#BREAKING : Two armed suspects in #CharlieHebdo attack 'located' in Northern France (police sources) http://t.co/OYSXRQ9xuv	RUMOR
608	CharlieHebdo	The first person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/9LUWBZ9SbC http://t.co/ulTAJHywnK	RUMOR
609	CharlieHebdo	URGENT: #CharlieHebdo suspects located in Aisne, northern France - reports via @le_Parisien http://t.co/MHmEQPX2D6 http://t.co/8kSi0WaQBG	RUMOR
610	CharlieHebdo	The ID card of Said Kouachi, one of the suspects in #CharlieHebdo attack, found in their getaway car. http://t.co/j4bWeW24cm	RUMOR
611	CharlieHebdo	French media reporting owner of petrol station saw 2 men wearing masks in car with guns &amp; rocket launcher #CharlieHebdo	RUMOR
612	CharlieHebdo	Who are the two brothers suspected of launching #CharlieHebdo attack? We explain: http://t.co/WqmrAaIfCU (Pic: AFP) http://t.co/3mzxBh5gkH	RUMOR
613	CharlieHebdo	2 brothers suspected of #CharlieHebdo attack spotted in northern France, sources tell AFP http://t.co/spzmOjmyT4	RUMOR
614	CharlieHebdo	BREAKING: French police say they have located whereabouts of two suspects said to be behind attacks in Paris More at: http://t.co/WezWaJNjkZ	RUMOR
615	CharlieHebdo	#Paris RT @SkyNewsBreak: AFP: the 2 armed suspects who attacked #CharlieHebdo's headquarters yesterday have been located in northern France	RUMOR
616	CharlieHebdo	Interesting that #MouradHamydInnocent is trending, started by classmates who say suspect Mourad was in class at time of #CharlieHebdo attack	RUMOR
617	CharlieHebdo	#BREAKING - Two armed suspects in #CharlieHebdo attack 'located' in Northern #France (police sources) http://t.co/hedJveN5UG	RUMOR
618	CharlieHebdo	#BREAKING : Two armed suspects in #CharlieHebdo attack 'located' in Northern France (police sources) http://t.co/hedJveN5UG	RUMOR
619	CharlieHebdo	UPDATE: Cop fatally shot as France hunts #CharlieHebdo massacre suspects http://t.co/DIw8C6Ng1s http://t.co/Rhfb6vC84P	RUMOR
620	CharlieHebdo	This widely shared cartoon about the #CharlieHebdo attack is actually by @LucilleClerc and not #Banksy http://t.co/HxKI8pefcU	RUMOR
621	CharlieHebdo	These are the people who died in the Charlie Hebdo attack #C4News  http://t.co/90M6AWkrRk	RUMOR
622	CharlieHebdo	Breaking: ID card of Said Kouachi, suspect #CharlieHebdo killer, left in car left by suspects: http://t.co/aKEGf4DK5W http://t.co/W2hx73ohe5	RUMOR
623	CharlieHebdo	Charlie Hebdo became well known for publishing the Muhammed cartoons two years ago	NON-RUMOR
624	CharlieHebdo	Charlie Hebdo’s Last Tweet Before Shootings http://t.co/9Oa2xAqOcM http://t.co/skJHNEQcn0	NON-RUMOR
625	CharlieHebdo	Prediction: the #CharlieHebdo massacre will not dent the political class's complacency one iota	NON-RUMOR
626	CharlieHebdo	10:28am Charlie Hebdo account mocks ISIS leader, wishing him "good health and best wishes" http://t.co/9Oa2xAqOcM http://t.co/uYXayKLA7q	NON-RUMOR
627	CharlieHebdo	If your faith isn't strong enough to cope with satirical poke, it oughtn't be strong enough to induce you to kill. Barbaric #CharlieHebdo	NON-RUMOR
628	CharlieHebdo	Just arrived at scene of massacre #Paris #charliehebdo http://t.co/bxDwfuqRz8	NON-RUMOR
629	CharlieHebdo	Police car with bullet holes in front of Charlie hebdo headquarter. Photo  @WilliamMolinie http://t.co/lzQdhJ6kxR	NON-RUMOR
630	CharlieHebdo	Police car with bullet holes in front of Charlie hebdo headquarter. Photo  @WilliamMolinie http://t.co/k6inhBmGsf	NON-RUMOR
631	CharlieHebdo	Every newspaper in Europe should publish those cartoons from Charlie Hebdo tomorrow. Every single one.	NON-RUMOR
632	CharlieHebdo	Jews, Catholics, Muslims, white people, black people. Everyone attacked by Charlie Hebdo, yet who reacts like this? http://t.co/fkvhfJxPoO	NON-RUMOR
633	CharlieHebdo	'It's a massacre. There are dead!' employee of Charlie Hebdo tells French media outlet before call disconnects http://t.co/Q27XnP3AS3	NON-RUMOR
634	CharlieHebdo	If religion — any religion — is off-limits for open debate we are in a very dangerous situation. #Freedomofexpression #CharlieHebdo	NON-RUMOR
635	CharlieHebdo	#CharlieHebdo published a cartoon of the notorious #ISIS leader last week (They've just tweeted the pic again). http://t.co/YYyxzNaFFb	NON-RUMOR
636	CharlieHebdo	The right to mock &amp; criticise religion is a key tenet of a free and democratic society, whether it be Islam or Christianity. #CharlieHebdo	NON-RUMOR
637	CharlieHebdo	French newspaper Charlie Hebdo's last tweet before gunmen attack http://t.co/vsjId0EWRk http://t.co/yJhgbhIXQ6	NON-RUMOR
638	CharlieHebdo	Today's #CharlieHebdo cover on Houellebecq: "In 2022 I'll observe Ramadan" http://t.co/G7zbitA3Cj	NON-RUMOR
639	CharlieHebdo	#CharlieHebdo. That is all. http://t.co/9zzpYZcAJ8	NON-RUMOR
640	CharlieHebdo	If this cartoon is why #CharlieHebdo staff have been shot at, all publications should show solidarity and republish http://t.co/LGuUi7dj1u	NON-RUMOR
641	CharlieHebdo	Solidarity with Charlie Hebdo. http://t.co/gvLp0NwLax	NON-RUMOR
642	CharlieHebdo	Charlie Hebdo's Nov 2011 CHARIA HEBDO "guest-edited" by Muhammad:"100 lashes of the whip if you don't die laughing." http://t.co/5EzG448CNm	NON-RUMOR
643	CharlieHebdo	Charlie Hebdo's last cartoon on Twitter: Abu Bakr al-Baghdadi saying "and especially, health!" (New Year's greeting) http://t.co/UMEWDeR6z4	NON-RUMOR
644	CharlieHebdo	Jews, Catholics, Muslims, white people, black people. Everyone attacked by Charlie Hebdo, yet who reacts like this? http://t.co/gG5ZCJK9Ac	NON-RUMOR
645	CharlieHebdo	If the #CharlieHebdo killings are what many think they are, there are dark days ahead for #France and Europe. Everyone will lose.	NON-RUMOR
646	CharlieHebdo	"Love Stronger Than Hate." All our thoughts with #CharlieHebdo http://t.co/BqRLXRZdJT	NON-RUMOR
647	CharlieHebdo	This is the #CharlieHebdo cover of Prophet Mohammed that provoked firebombing of its offices http://t.co/hOUA9DrVaK http://t.co/vDj5EGiRRq	NON-RUMOR
648	CharlieHebdo	Why it's Charlie Hebdo's right to draw Muhammad http://t.co/GlF9dgwFS0 http://t.co/Vkfw5ZbmvC	NON-RUMOR
649	CharlieHebdo	For those saying we don't yet know who's responsible for #CharlieHebdo killings, yes, you're right, it was probably fundamentalist atheists.	NON-RUMOR
650	CharlieHebdo	Anybody who wants to talk about what Charlie Hebdo might have done to "provoke" this should probably shut up, forever.	NON-RUMOR
651	CharlieHebdo	Cowardly attack on Charlie Hebdo's offices. The humourless fanatics can fuck off. Freedom of speech is more important than your feelings.	NON-RUMOR
652	CharlieHebdo	The Guardian has live coverage of the Paris shooting at Charlie Hebdo  http://t.co/M27vO7xFIk	NON-RUMOR
653	CharlieHebdo	Appalled to hear news of apparent terrorist attack in Paris. My thoughts are with the family and friends of those killed.	NON-RUMOR
654	CharlieHebdo	in support of those that have died today in Paris #CharlieHebdo #freedomwillNeverDie http://t.co/FkkDZXChdt	NON-RUMOR
655	CharlieHebdo	#Freespeech is a non-negotiable human right. We condemn the appalling attack on Charlie Hebdo, and any attempt to silence the free press.	NON-RUMOR
656	CharlieHebdo	More Charlie Hebdo covers, including "the life of Mohamed". These are people willing to kill over a cartoon. http://t.co/VAEnDpBYSu	NON-RUMOR
657	CharlieHebdo	I'm uneasy with the portrayal of Charlie Hebdo as magazine that "provokes". No, it publishes cartoons. People choose how they react to that.	NON-RUMOR
658	CharlieHebdo	Not 1st attack on #CharlieHebdo. Office was firebombed on 2 Nov '11 over controvers. caricature of Prophet Muhammad http://t.co/0wAINRJ1Z7	NON-RUMOR
659	CharlieHebdo	Paris on maximum alert after #CharlieHebdo attack, officials say as President Hollande arrives at scene http://t.co/MmxR2nmi5R	NON-RUMOR
660	CharlieHebdo	Paris alert status raised to the highest level with #CharlieHebdo gunmen reportedly on the run http://t.co/xcK8lY9IeR http://t.co/tQuxQ06Q7f	NON-RUMOR
661	CharlieHebdo	'...but I will to the death defend your right to say it'. #charliehebdo #voltaire http://t.co/oFEHT8Xx3v	NON-RUMOR
662	CharlieHebdo	VIDEO from the scene of fatal shooting in Paris http://t.co/sL3aG464Lt #CharlieHebdo http://t.co/FLC3mR5C2S	NON-RUMOR
663	CharlieHebdo	It would go some way as a tribute to those killed at #CharlieHebdo if papers in every democracy published this Thurs http://t.co/CyqwWWWgJh	NON-RUMOR
664	CharlieHebdo	French president #Hollande says there is no doubt attack on #CharlieHebdo is terrorist attack. http://t.co/Rve1Lp0EXf http://t.co/8LFA5LFSnS	NON-RUMOR
665	CharlieHebdo	DEVELOPING: Paris on high terrorist alert after #CharlieHebdo shooting - Hollande http://t.co/3Jsosc7yl3 http://t.co/Lvv3J8o6e8	NON-RUMOR
666	CharlieHebdo	Check this photo via journo @EliseBarthet. Alleged pic of the gunmen facing a police car near #CharlieHebdo offices: http://t.co/eBpt190LD0	NON-RUMOR
667	CharlieHebdo	We don't know who carried out Charlie Hebdo attack. However if they were Muslims, then they are the enemies of me and most other Muslims.	NON-RUMOR
668	CharlieHebdo	Here are some of the satirical pictures Charlie Hebdo have produced #freespeech #BanIslam http://t.co/m4OaNCf5e0	NON-RUMOR
669	CharlieHebdo	#CharlieHebdo: Love is stronger than hate. http://t.co/23KHz2OsH3	NON-RUMOR
670	CharlieHebdo	#CharlieHebdo - Hollande: Media shooting was 'undoubtedly terrorist attack'. Photo: Kenzo Tribouillard #AFP http://t.co/ZK41w7J7yc	NON-RUMOR
671	CharlieHebdo	Spread this cover in solidarity with the victims at Charlie Hebdo. Don't let the sword conquer the pen. http://t.co/XVkPPbkLhn	NON-RUMOR
672	CharlieHebdo	TREND IT #IStandWithFrance http://t.co/7M7PwFJnkz	NON-RUMOR
673	CharlieHebdo	BREAKING: Astonishing video of the Paris terror attack as it was happening &gt; http://t.co/sglPyWCWhL (via @BBCDanielS ) #CharlieHebdo	NON-RUMOR
674	CharlieHebdo	We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_	NON-RUMOR
675	CharlieHebdo	Video of #terrorists attacking Charlie Hebdo HQ in Paris http://t.co/SdniwkJtT1 http://t.co/z6O8IhNjCk	NON-RUMOR
676	CharlieHebdo	Six days after Charlie Hebdo’s offices were firebombed, their front cover was this. “Love is stronger than hate.” http://t.co/7YInU4Cc00	NON-RUMOR
677	CharlieHebdo	Shocked &amp; appalled by senseless attack at 'Charlie Hebdo' - London stands with Paris &amp; the people of France against this horrific scourge	NON-RUMOR
678	CharlieHebdo	BREAKING: French government raises security alert to highest level after deadly attack at magazine Charlie Hebdo. http://t.co/ak9mTVfJdR	NON-RUMOR
679	CharlieHebdo	Charlie Hebdo, we love you	NON-RUMOR
680	CharlieHebdo	Our sympathies &amp; prayers are with the victims, their families &amp; the French people.  #Ahmadiyya Muslims totally condemn murder #CharlieHebdo	NON-RUMOR
681	CharlieHebdo	I don't support the cartoons or language published by publishers BUT #CharlieHebdo attack is indeed "sickening". 11 dead in #terrorattack	NON-RUMOR
682	CharlieHebdo	Freedom of expression should never be an act of bravery. Whoever threatens it is an enemy of all freedom-loving people. #CharlieHebdo	NON-RUMOR
683	CharlieHebdo	Our thoughts go out out to people at Charlie Hebdo and their families. Senseless violence is never the answer. http://t.co/YGscPqvtYM	NON-RUMOR
684	CharlieHebdo	France raises national alert system to highest level after attack at Charlie Hebdo HQ http://t.co/TyRyAhzSPP http://t.co/cWYQCmwg0z	NON-RUMOR
685	CharlieHebdo	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/Mbn5SiWA7Z	NON-RUMOR
686	CharlieHebdo	"100 lashes if you don't die of laughter." Eleven people killed over this. #Paris #CharlieHebdo http://t.co/87cB3mWVAQ	NON-RUMOR
687	CharlieHebdo	How to respond to the murderous attack on Charlie Hebdo? Every newspaper in the free world should print this. http://t.co/sC2ot63F6j	NON-RUMOR
688	CharlieHebdo	There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo http://t.co/RhBpC5Iwh9	NON-RUMOR
689	CharlieHebdo	Worth remembering Jens Stoltenberg's words after Utøya: "Our response is more democracy, more openness and more humanity" #CharlieHebdo	NON-RUMOR
690	CharlieHebdo	#CharlieHebdo Attack. I have just been asked by AlJazeera if CharlieHebdo journalists should apologize (for making fun at Islamists).	NON-RUMOR
691	CharlieHebdo	At least 11 dead in Muslim terror attack on France.  Show your support by posting Charlie Hebdo cartoons. #banislam http://t.co/85PozIrhHg	NON-RUMOR
692	CharlieHebdo	LATEST: At least 11 dead in shooting at French magazine #CharlieHebdo; France raises terror alert to highest level http://t.co/JVRjF5b1lw	NON-RUMOR
693	CharlieHebdo	#France has a problem (and quite a serious one) #CharlieHebdo http://t.co/H15l2ARF3d	NON-RUMOR
694	CharlieHebdo	Masked gunmen pictured near #CharlieHebdo offices http://t.co/Zvfj25EnEc http://t.co/qTWhoLqICk	NON-RUMOR
695	CharlieHebdo	Fact: Most every journalist in India will stand with #CharlieHebdo. But not one publication will reprint their most controversial work.	NON-RUMOR
696	CharlieHebdo	We condemn the attack on #CharlieHebdo Whomever the attackers are, and whatever the cause may be, nothing justifies the taking of life	NON-RUMOR
697	CharlieHebdo	The right 2 draw Muhammad without being shot is as precious to many of us as Muhammad is to the #CharlieHebdo killers http://t.co/QeDw4tRoK9	NON-RUMOR
698	CharlieHebdo	The 2011 issue of Charlie Hebdo, whose cover featured Mohammed. http://t.co/eSflYdFBRH	NON-RUMOR
699	CharlieHebdo	Map shows where gun attack on satirical magazine #CharlieHebdo took place in central Paris http://t.co/5AZAKumpNd http://t.co/ECFYztMVk9	NON-RUMOR
700	CharlieHebdo	Quran says: Whoever kills an innocent soul.. it is as if they had killed the entire humanity. #CharlieHebdo #Paris http://t.co/UinZ805MpA	NON-RUMOR
701	CharlieHebdo	Showing solidarity with the victims is necessary, but not enough. We must insist to coexist, and reject those who don't. #CharlieHebdo	NON-RUMOR
702	CharlieHebdo	Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris. http://t.co/ZRSbE9Fc1L http://t.co/tE7KwlhuSN	NON-RUMOR
703	CharlieHebdo	Parisian doctor: "Let's all subscribe to #CharlieHebdo...It'll be in my waiting room until I retire." via @bourmeau http://t.co/3IjTQCk3o7	NON-RUMOR
704	CharlieHebdo	I wish that all news outlets publish #CharlieHebdo 's cartoons/satire tomorrow on their front pages as a tribute to the dead. RIP	NON-RUMOR
705	CharlieHebdo	Forget truth, today even satire is unacceptable. #CharlieHebdo	NON-RUMOR
706	CharlieHebdo	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/5fzKhE1LdJ	NON-RUMOR
707	CharlieHebdo	Freedom of speech is a right as much as a cause worth fighting for. Obscurantism is a danger made real today #CharlieHebdo	NON-RUMOR
708	CharlieHebdo	In reporting the story, the Telegraph has pixilated Charlie Hebdo's La Vie De Mahomet: http://t.co/ElhnzUNr0A http://t.co/jdHLcQBtfp	NON-RUMOR
709	CharlieHebdo	Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed; police chase terrorists http://t.co/4qqVIjLP8A http://t.co/1zJuiZVLf3	NON-RUMOR
710	CharlieHebdo	Bad bad day for press freedom, freedom of expression and satire.  Thoughts with relatives of victims at #CharlieHebdo	NON-RUMOR
711	CharlieHebdo	I've seen one national newspaper pixelate out the cover of Charlie Hebdo - the self-censorship begins. Terrorists 1, Enlightenment 0	NON-RUMOR
712	CharlieHebdo	From 2011: France's Charlie Hebdo newspaper has long reveled in the art of provocation http://t.co/etWcBzHpnl	NON-RUMOR
713	CharlieHebdo	Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo http://t.co/V9ZUa4VRJy	NON-RUMOR
714	CharlieHebdo	I'm no fan of #charliehebdo but this is a sickening, terrifying, unjustifiable attack on journalists. My thoughts &amp; prayers with the victims	NON-RUMOR
715	CharlieHebdo	Between governrment attacks and terrorist attacks, it's hard to be a journalist these days. #Charlie #hebdo	NON-RUMOR
716	CharlieHebdo	Wide and uncompromising condemnations on Arab Twitter of insane attack on #CharlieHebdo - I hope everyone sees this. Don't focus on fools.	NON-RUMOR
717	CharlieHebdo	I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance. http://t.co/Mc2aOwSHYA	NON-RUMOR
718	CharlieHebdo	Condolences to staff at Charlie Hebdo &amp; their loved ones. They stood for free speech &amp; paid with their lives.  I stand with #CharlieHebdo	NON-RUMOR
719	CharlieHebdo	Utterly disgusting. @AlJazeera blaming free speech and Berlin protests for attack on #CharlieHebdo	NON-RUMOR
720	CharlieHebdo	What we know about the gunmen in the #CharlieHebdo attack: http://t.co/z4xLMmeDl5 (Pic: Gelbard/AFP/Getty) http://t.co/KKtg9fGeba	NON-RUMOR
721	CharlieHebdo	Sirens on my Paris street. Poor Charlie Hebdo, poor families, poor kids who live here, poor local muslims who will get blame, poor Paris	NON-RUMOR
722	CharlieHebdo	The attack on #CharlieHebdo is cowardly and senseless.. As a Muslim I am outraged by what happened today. Prayers to the families	NON-RUMOR
723	CharlieHebdo	Never was it more appropriate to say “F*** ‘em if they can’t take a joke”. Charlie Hebdo an absolute equal opportunity offender of satire.	NON-RUMOR
724	CharlieHebdo	Good backgrounder from The New Yorker from 2012: The Charlie Hebdo Affair: Laughing at Blasphemy http://t.co/LDwDceoxFg	NON-RUMOR
725	CharlieHebdo	#CharlieHebdo Satire was the father of true political freedom, born in the 18th century; the scourge of bigots and tyrants. Sing its praises	NON-RUMOR
726	CharlieHebdo	It is speculative, but judging by video &amp; imagery from scene of #CharlieHebdo attack, these gunmen are not amateurs - they look experienced.	NON-RUMOR
727	CharlieHebdo	Journalists, admin staff and police officers among those injured in #CharlieHebdo attack http://t.co/cMsu4ASQjl http://t.co/zqkHLJK5b9	NON-RUMOR
728	CharlieHebdo	RAW VIDEO (WARNING GRAPHIC): Terror Attack on Charlie Hebdo Paris Headquarters:https://t.co/QZo3WBXHfD via @NomaNescio  #ParisShooting	NON-RUMOR
729	CharlieHebdo	Killing writers and journalists and cartoonists will not silence them but make their voices louder. #CharlieHebdo	NON-RUMOR
730	CharlieHebdo	Do not share the video of masked gunmen at #CharlieHebdo offices executing a police officer. It is barbaric &amp; his life should be respected.	NON-RUMOR
731	CharlieHebdo	Attempts to extend blame for this to all Muslims should be treated with the same disgust as attempts to justify the attacks. #CharlieHebdo	NON-RUMOR
732	CharlieHebdo	#Picture IS terrorist scum executes injured police man in #Paris. #CharlieHebdo http://t.co/wov8G7GL0b	NON-RUMOR
733	CharlieHebdo	Satirical French magazine #CharlieHebdo attacked by gunmen: latest news report http://t.co/gjTbTOQIMo http://t.co/IIKBOs2Puk	NON-RUMOR
734	CharlieHebdo	#CharlieHebdo: Nothing can justify attack &amp; those who organised &amp; committed these crimes should be brought to justice http://t.co/eoDTplTQll	NON-RUMOR
735	CharlieHebdo	As a Muslim, killing innocent people in the name of Islam is much, much more offensive to me than any cartoon can ever be. #CharlieHebdo	NON-RUMOR
736	CharlieHebdo	Oh God my heart is sick at this Charlie Hebdo news. One of the only brave newspapers in the world.	NON-RUMOR
737	CharlieHebdo	In sympathy and solidarity with @Charlie_Hebdo_  #CharlieHebdo http://t.co/W2CBdVJ0k6	NON-RUMOR
738	CharlieHebdo	When an ideology resorts to murdering satirists, it is publically admitting how weak, insecure &amp; ridiculous it is. #CharlieHebdo	NON-RUMOR
739	CharlieHebdo	Follow this list for journalists &amp; media outlets covering the attack on #CharlieHebdo magazine in Paris: http://t.co/6njHXoEbq4	NON-RUMOR
740	CharlieHebdo	Lets play a game. This will be blamed on (a) Racism of Charlie Hebdo (b) Poverty (c) Colonial France (d) Evil of Free Speech	NON-RUMOR
741	CharlieHebdo	Even for a hardened news man, today's mass shooting at #CharlieHebdo is ferociously shocking - writes @JonSnowC4 http://t.co/AcIzmQcx0a	NON-RUMOR
742	CharlieHebdo	Attack on #CharlieHebdo:The intl community cannot allow extremists to silence the free flow of opinions http://t.co/1BgO8HRRbf #pressfreedom	NON-RUMOR
743	CharlieHebdo	#CharlieHebdo in the eyes of #CharlieHebdo http://t.co/v195erxsY2	NON-RUMOR
744	CharlieHebdo	RT #JeSuisCharlie In support of #CharlieHebdo. http://t.co/EvNntxSRIc	NON-RUMOR
745	CharlieHebdo	why has daily telegraph pixelated this Charlie Hebdo cover? Shameful  http://t.co/GsU6a91szT	NON-RUMOR
746	CharlieHebdo	The attack on Charlie Hebdo is likely to radicalize all sides in the debate about Islam and Islamism. That's what terrorists are aiming for.	NON-RUMOR
747	CharlieHebdo	The shooting at French magazine #CharlieHebdo is a hideous attack on free speech, not just in Paris but everywhere	NON-RUMOR
748	CharlieHebdo	The #CharlieHebdo attack represents possibly the most direct attack by Islamists on Western ideals to date.	NON-RUMOR
749	CharlieHebdo	The extremists will benefit from an escalation, it justifies them. People who just want to coexist are thrown under the bus. #CharlieHebdo	NON-RUMOR
750	CharlieHebdo	Gunmen in #CharlieHebdo attack are on the loose, "will (be) chased as long as necessary," French President says. http://t.co/zUfxcG3Rfs	NON-RUMOR
751	CharlieHebdo	Video: #CharlieHebdo's editor tells Al Jazeera why they are a target [2012] http://t.co/EJK2Em0M8R http://t.co/UK970UDPPz	NON-RUMOR
752	CharlieHebdo	TWITTER.  Charlie Hebdo is a racist publication.  Murderers murdering people are not justified in murdering people. Crazy paradox, I know.	NON-RUMOR
753	CharlieHebdo	This cartoon by Robert Mankoff from The New Yorker Sept 2012. #CharlieHebdo http://t.co/pyQfnV42Su	NON-RUMOR
754	CharlieHebdo	The events at #CharlieHebdo won’t make me discriminate against Islam. I will remain steadfast in finding all religions equally stupid.	NON-RUMOR
755	CharlieHebdo	Every newspaper should publish a free issue of #charliehebdo so we can all see the reason 12 people have died today. http://t.co/XazdjLCAOR	NON-RUMOR
756	CharlieHebdo	You can't kill free speech #CharlieHebdo	NON-RUMOR
757	CharlieHebdo	#CharlieHebdo-an equal opportunity satirical mag in the grand tradition of #France. Long may that tradition continue! #FreedomOfSpeech	NON-RUMOR
758	CharlieHebdo	#CharlieHebdo because no1 thought allowing 1000s of Euro jihadis to cross to #Syria &amp; get trained &amp; radicalized would have any consequences?	NON-RUMOR
759	CharlieHebdo	Only this, today #CharlieHebdo http://t.co/QXfYkDwBtd	NON-RUMOR
760	CharlieHebdo	If you kill men for making fun of your ideas, you need to rethink your ideas. #JeSuisCharlie	NON-RUMOR
761	CharlieHebdo	"Terror" in France: Gunmen in #CharlieHebdo attack still at large. What we know so far http://t.co/Jfqmha1GdV (Getty) http://t.co/2QyDcbE7P6	NON-RUMOR
762	CharlieHebdo	A sad day for France, for journalism, for free speech, and those whose beliefs the attackers pretend to represent  #CharlieHebdo	NON-RUMOR
763	CharlieHebdo	French media says cartoonist behind original Prophet cartoon is dead #CharlieHebdo via @EricWRandolph	NON-RUMOR
764	CharlieHebdo	People who have actually died of being offended: 0 People who have died because others were offended: far too many. #CharlieHebdo	NON-RUMOR
765	CharlieHebdo	Journalists and others using #JeSuisCharlie to express support for freedom of speech after Paris attack http://t.co/OSzSvL3pKy	NON-RUMOR
766	CharlieHebdo	#CharlieHebdo massacre: modus operandi, efficiency &amp; focus point to jihad returnees, guys trained to kill repeatedly not one-time kamikazes	NON-RUMOR
767	CharlieHebdo	Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV	NON-RUMOR
768	CharlieHebdo	Stop making excuses for terrorists. #CharlieHebdo tweeted this before Christmas and there'll be no avenging Jesus. http://t.co/BS3Z759LLx	NON-RUMOR
769	CharlieHebdo	My timeline is full of Muslims condemning #CharlieHebdo attacks - just like the rest of the world.	NON-RUMOR
770	CharlieHebdo	Second thought: Only way to pay respect to those who died is by defending the rights that Charlie Hebdo defended, and in as upfront a way.	NON-RUMOR
771	CharlieHebdo	Before the brutal attacks on #CharlieHebdo, the big news today was Houellebecq's new novel imagining a Muslim president of France in 2022.	NON-RUMOR
772	CharlieHebdo	Here's what we know about the #CharlieHebdo attack so far http://t.co/MUwOzTP7kI http://t.co/b8UzO0Gz5W	NON-RUMOR
773	CharlieHebdo	Attack on #CharlieHebdo is "brazen assault on free expression in the heart of Europe" says @RobertMMahoney http://t.co/K7qmDH22IH	NON-RUMOR
774	CharlieHebdo	This is not in the name of Islam. These ppl don't represent ANY religion. No matter what they say. Disgraceful &amp; heartbreaking #CharlieHebdo	NON-RUMOR
775	CharlieHebdo	In reporting the #CharlieHebdo terrorist attack, @Telegraph blurs out the French mag's cover cartoon of Mohammed http://t.co/8SDCsSVlc8	NON-RUMOR
776	CharlieHebdo	We condemn the attack in #Paris and pray for soonest recovery for the injured and patience to families &amp; people of France. #CharlieHebdo	NON-RUMOR
777	CharlieHebdo	Just waiting for @BarackObama, @David_Cameron and @JustinTrudeau to say: "#CharlieHebdo massacre in Paris had nothing to do with Islam."	NON-RUMOR
778	CharlieHebdo	#NATO SG statement on terrorist attack in #Paris, #France  http://t.co/UBFmqktXjC http://t.co/KZCi5UR5fx	NON-RUMOR
779	CharlieHebdo	No more hand-wringing and fence-sitting. To support #CharlieHebdo and #FreedomOfSpeech we must publish their images. http://t.co/N2M2bzT6ao	NON-RUMOR
780	CharlieHebdo	#CharlieHebdo: what we know so far http://t.co/7GgpZ4tKlF http://t.co/yMGSiOnl3H	NON-RUMOR
781	CharlieHebdo	#CharlieHebdo shooting: what we know so far http://t.co/6YUX5mot92 http://t.co/nC9fYCh6qd	NON-RUMOR
782	CharlieHebdo	Shooting at #CharlieHebdo "an attack on freedom", says Dominque Moisi, Parisian political analyst: http://t.co/B3AvGBwp82	NON-RUMOR
783	CharlieHebdo	World leaders condemn the #CharlieHebdo attack as "barbaric", "sickening" and "intolerable". http://t.co/c05qiB7eIu http://t.co/HaijRrbwlz	NON-RUMOR
784	CharlieHebdo	Horrific news re Charlie Hebdo. People of huge courage, wit and integrity murdered by people who find those ideas frightening. Awful.	NON-RUMOR
785	CharlieHebdo	Killing innocent people in the name of Islam is much, much more offensive to me than any cartoon can ever be. #CharlieHebdo	NON-RUMOR
786	CharlieHebdo	Make Fun of Hindu God's #PK = Creativity , Freedom of Expression Make Fun of A Prophet = 12 killed  #CharlieHebdo http://t.co/1qQGFtuhO2	NON-RUMOR
