ID	Target	Tweet	Veracity
100392	CharlieHebdo	.@Reuters: One person seriously wounded, six taken hostage in incident at kosher deli in Paris: police #CharlieHebdo http://t.co/miCMwhg60T	UNKNOWN
100393	CharlieHebdo	Trocadero square in Paris evacuated. Policemen pointing their gun. http://t.co/u6qjxNUibY via @MelodiePeps	UNKNOWN
100394	CharlieHebdo	Hostage-taker at Paris grocery is suspect in fatal shooting of officer; official confirms that shooting linked to newspaper attack - @AP	UNKNOWN
100395	CharlieHebdo	#BREAKING Paris hostage-taker 'knows' one Charlie Hebdo killer: source	UNKNOWN
100396	CharlieHebdo	French police: Hostage-taker at Paris market linked to #CharlieHebdo attack http://t.co/YfzbniZmak http://t.co/4HVVUhdG4C	UNKNOWN
100397	CharlieHebdo	Trocadero square in Paris evacuated. Policemen pointing their gun. http://t.co/3fCXh6Sgp8 via @MelodiePeps	UNKNOWN
100398	CharlieHebdo	#LIVE: Gunman in kosher grocery store is demanding the release of suspects in #CharlieHebdo shooting: reports http://t.co/mEtZCfP9dH	UNKNOWN
100399	CharlieHebdo	#BREAKING: Trocadero square in Paris is evacuated. Unconfirmed reports of a gunman there http://t.co/XWREHWQuxs	UNKNOWN
100400	CharlieHebdo	UPDATE: At least 2 people have been killed in supermarket hostage situation in Paris http://t.co/yjaAYpekzs	UNKNOWN
100401	CharlieHebdo	There are reports of an armed incident at the Trocadero near the Eiffel Tower. #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/U7DXrdPheI	UNKNOWN
100402	CharlieHebdo	And now reports of a possible fourth shooting incident at Trocadero near Eiffel Tower. Trying to get confirmation.	UNKNOWN
100403	CharlieHebdo	French media report the Trocadero near the Eiffel Tower in #Paris has been evacuated and police have been deployed there	UNKNOWN
100404	CharlieHebdo	Another shooting reported at the Trocadero near the Eiffel Tower (LIVE UPDATES) http://t.co/cI8cztQjE6	UNKNOWN
100405	CharlieHebdo	Trocadero, it was a fasle alert (Ministry of Interior) Via @WilliamMolinie	UNKNOWN
100406	CharlieHebdo	Paris shooters cornered in printing plant with a hostage.Brothers say they ‘want to die as martyrs’ http://t.co/Yv8tO5C4Hs via @nationalpost	UNKNOWN
100407	CharlieHebdo	At least two killed in hostage drama east of Paris #CharlieHebdo (http://t.co/W1K8gIiwXH) http://t.co/mW50uhXglC	UNKNOWN
100408	CharlieHebdo	Armed French Police At Trocadero In Paris http://t.co/ZpJZ7M5ns3	UNKNOWN
100409	CharlieHebdo	Suspect in Montrouge killing also suspected in today's market standoff in Paris, source tells CNN affiliate BFMTV. http://t.co/7Bxdhozq4H	UNKNOWN
100410	CharlieHebdo	UPDATE: Security alert in Trocadero near the Eiffel Tower in Paris appears to be "false alarm".	UNKNOWN
100411	CharlieHebdo	And now the Trocadero. I have a very bad feeling about today	UNKNOWN
100412	CharlieHebdo	6 people believed to be hostages at Paris market, source tells BFMTV; Interior Ministry hasn't confirmed number. http://t.co/7Bxdhozq4H	UNKNOWN
100413	CharlieHebdo	Update: French interior ministry says Trocadero security scare is a false alarm. #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/TsUFvSVT8u	UNKNOWN
100414	CharlieHebdo	The suspect in a Paris kosher supermarket siege killed two people and is holding hostages http://t.co/5SVEWDrw1F	UNKNOWN
100415	CharlieHebdo	Update - French interior ministry says incident which led to evacuation of Trocadero near the Eiffel Tower in Paris was a false alarm	UNKNOWN
100416	CharlieHebdo	On Israeli TV, an Israeli woman speaks of her nephew,a mother with 6 month old baby, held hostage in the supermarket in Paris. #JeSuisJuif	UNKNOWN
100417	CharlieHebdo	Israeli news is carrying a live interview with a woman whose niece is one of the hostages in #Paris. Niece is inside with a 6-month-old baby	UNKNOWN
100418	CharlieHebdo	At least two dead in 2nd hostage situation in Paris kosher supermarket  http://t.co/ohlRWjfxKC http://t.co/QIgIEWBFFo	UNKNOWN
100419	CharlieHebdo	A police official says the hostage-taker appears to be linked to the two suspects in the Charlie Hebdo attack.	UNKNOWN
100420	CharlieHebdo	Charlie Hebdo suspects cornered with a hostage, want to die as "martyrs"  http://t.co/UDGQOZJAnk http://t.co/pRHCI9NN5h	UNKNOWN
100421	CharlieHebdo	BREAKING: Police order all shops closed in famed Jewish neighborhood in central Paris far from attacks.	UNKNOWN
100422	CharlieHebdo	BREAKING UPDATE - FRANCE: Police order all shops closed in famed Jewish neighborhood in central Paris following attacks.	UNKNOWN
100423	CharlieHebdo	"!@Annabellvdb: #ISIS just claimed responsibility for #CharlieHebdo attack and announced more attacks"US &amp; UK are on the list for tomorrow	UNKNOWN
100424	CharlieHebdo	At least two killed in hostage-taking in Paris Jewish store http://t.co/dAybp50r4l http://t.co/YEm6HAoFhW	UNKNOWN
100425	CharlieHebdo	Charlie Hebdo killers seize HOSTAGES http://t.co/K4zJsLkr9I  via @MailOnline the said they are ready to die as martyrs	UNKNOWN
100426	CharlieHebdo	French media say Paris hostage-taker demanding freedom of #CharlieHebdo suspects #ParisAttacks http://t.co/ATmBpjwW3b http://t.co/MI7DYRuBDP	UNKNOWN
100427	CharlieHebdo	#BreakingNews Report: Kosher market gunman demands release of Charlie Hebdo shooters http://t.co/AIiWehKkji	UNKNOWN
100428	CharlieHebdo	Breaking: Two hostage situations in France are linked, Paris prosecutor says	UNKNOWN
100429	CharlieHebdo	France faces 2 hostage-taking attacks; Paris kosher market attack has 5 hostages, some wounded: http://t.co/dWlaFSDKjL	UNKNOWN
100430	CharlieHebdo	At least two killed in hostage situation at kosher grocery store in Paris: http://t.co/jbPOdXv8dU	UNKNOWN
100431	CharlieHebdo	Paris shooters cornered in printing plant with a hostage. Brothers say they ‘want to die as martyrs’ http://t.co/DgNMazXvmE	UNKNOWN
100432	CharlieHebdo	At least two killed in hostage drama east of Paris http://t.co/otUrCuuhQQ	UNKNOWN
100433	CharlieHebdo	At least two killed in hostage-taking in #Paris Jewish store http://t.co/QS8l67ls35 #ParisShooting  #parishostages http://t.co/ovA7Ta8gnB	UNKNOWN
100434	CharlieHebdo	Obama's JV Team ISIS has claimed responsibility for #CharlieHebdo attack! Vows more to come! http://t.co/0Ib6BLibtM	UNKNOWN
100435	CharlieHebdo	BREAKING NEWS: Market gunman threatens to kill hostages if police storm terrorist brothers. -Paris police	UNKNOWN
100436	CharlieHebdo	Twin hostage situations Erupt in Paris. Two victims have been killed. Our updated story: http://t.co/Z5xnRNhRhN	UNKNOWN
100437	CharlieHebdo	BREAKING: Paris police: Market gunman threatens to kill hostages if police storm terrorist brothers.	UNKNOWN
100438	CharlieHebdo	UPDATE: Two hostage situations in France are linked, Paris prosecutor says: http://t.co/CoH7zjBeax http://t.co/7XgjKRDq4u	UNKNOWN
100439	CharlieHebdo	Update - police say gunman in #Paris grocery threatens to kill hostages if police storm suspected #CharlieHebdo gunmen in Dammartin-en-Goele	UNKNOWN
100440	CharlieHebdo	At least two killed in hostage-taking in Paris Jewish store http://t.co/8OQIfWQv3Q http://t.co/LmerqIVUPd	UNKNOWN
100441	CharlieHebdo	MORE: Official: gunman holding at least five hostages in Paris market has threatened to kill them if police approach: http://t.co/KId3U6zhCK	UNKNOWN
100442	CharlieHebdo	Supermarket hostage-takers reportedly threaten to kill if police storm #CharlieHebdo suspects http://t.co/ATmBpjwW3b http://t.co/4auIDG7ljG	UNKNOWN
100443	CharlieHebdo	Breaking: Gunman at Paris store threatens to kill hostages if #CharlieHebdo suspects are harmed. http://t.co/YPIlwckuuw	UNKNOWN
100444	CharlieHebdo	Gunman at Paris grocery store threatens to kill hostages if police storm the #CharlieHebdo brothers. http://t.co/EBbK7ny8Cx	UNKNOWN
100445	CharlieHebdo	AP reports that the gunman who has taken at least five people hostage in a supermarket in southeastern Paris	UNKNOWN
100446	CharlieHebdo	Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/7Bxdhozq4H http://t.co/0SmxqdDLrX	UNKNOWN
100447	CharlieHebdo	At least two killed in hostage situation in Paris Jewish store http://t.co/GShCgryT7A http://t.co/298mmEu3sv	UNKNOWN
100448	CharlieHebdo	Hostage-taker at Paris store demands release of #KouachiBrothers, police union spokesman says. http://t.co/cTAJWVBmAO http://t.co/rYEGVIPAlU	UNKNOWN
100449	CharlieHebdo	A 20-year-old student is among the hostages at the kosher shop in Paris http://t.co/orBfH8MK1J http://t.co/uMe8knhS4V	UNKNOWN
100450	CharlieHebdo	Paris gunman vows to kill 5 hostages if France storms printing plant with brothers accused of attacking newspaper: http://t.co/d2WXdK4XLG	UNKNOWN
100451	CharlieHebdo	At least 6 hostages held in kosher supermarket in Paris http://t.co/EkfIBjjQjX	UNKNOWN
100452	CharlieHebdo	Suspected #CharlieHebdo killers are in same jihadist group as hostage-taker in Paris store, police union rep says. http://t.co/7Bxdhozq4H	UNKNOWN
100453	CharlieHebdo	AFP: Two Kaouchi brothers have been killed in Dammartin #CharlieHebdo	UNKNOWN
100454	CharlieHebdo	#BREAKING Both #CharlieHebdo suspects killed after police operation in Dammartin-en-Goele, reports AFP	UNKNOWN
100455	CharlieHebdo	#CharlieHebdo killers shot dead by police	UNKNOWN
100456	CharlieHebdo	#BREAKING : Both Charlie Hebdo suspects killed as police storm building (police sources) http://t.co/OYSXRQ9xuv http://t.co/8ICThapo7z	UNKNOWN
100457	CharlieHebdo	BREAKING NEWS: Several hostages freed at Jewish supermarket in Paris: AFP	UNKNOWN
100458	CharlieHebdo	#BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault	UNKNOWN
100459	CharlieHebdo	The suspects in the attack against #CharlieHebdo have been killed in Dammartin, several hostages have been released in Vincennes	UNKNOWN
100460	CharlieHebdo	URGENT: Both #CharlieHebdo suspects killed - reports http://t.co/QZbkbOTJNg http://t.co/PB05L1pWmZ	UNKNOWN
100461	CharlieHebdo	French news reporting that the two suspects in Charlie Hebdo atrosity have been killed in a police assault on the building.	UNKNOWN
100462	CharlieHebdo	The two suspected #CharlieHebdo gunmen have been killed, according to reports. #ParisAttacks http://t.co/sS4Js4JZwm http://t.co/04KSGEeu5i	UNKNOWN
100463	CharlieHebdo	Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H	UNKNOWN
100464	CharlieHebdo	JUST IN: French media reporting that the two brothers suspected of #CharlieHebdo attacks have been killed by French police	UNKNOWN
100465	CharlieHebdo	At least 2 dead, 1 injured in Porte de Vincennes #hostage crisis in East #Paris, with five hostages taken http://t.co/CKmZGhYSJK	UNKNOWN
100466	CharlieHebdo	#CharlieHebdo suspects killed, hostage freed and safe after police assault. Photo Joel Saget #AFP http://t.co/AW5E6KEuzy	UNKNOWN
100467	CharlieHebdo	The two suspected Charlie Hebdo gunmen have been killed according to reports in Paris	UNKNOWN
100468	CharlieHebdo	#BREAKING : Both hostages in #Dammartin and #Paris are free and safe http://t.co/LdSF5QeCiv	UNKNOWN
100469	CharlieHebdo	#BREAKING : Both hostages in #Dammartin and #Paris are free and safe http://t.co/OYSXRQ9xuv	UNKNOWN
100470	CharlieHebdo	AFP: suspected #CharlieHebdo gunmen have been killed	UNKNOWN
100471	CharlieHebdo	Reports the #CharlieHebdo suspects have been killed in a police assault http://t.co/rr5ZF5cEsA http://t.co/mCmnBMAYmT	UNKNOWN
100472	CharlieHebdo	#CharlieHebdo killers dead, confirmed by gendarmerie.	UNKNOWN
100473	CharlieHebdo	Reports that both Charlie Hebdo  suspects have been killed in Paris siege, their hostage safe http://t.co/Aqb2lDfj9q http://t.co/72LufM8I0F	UNKNOWN
100474	CharlieHebdo	Police say two #charlieHebdo killers have been killed north of Paris. Hostages also released in super market. Coordinated police response	UNKNOWN
100475	CharlieHebdo	#CharlieHebdo gunmen reportedly killed in firefight with French special forces http://t.co/8P6WQrogO9	UNKNOWN
100476	CharlieHebdo	Charlie Hebdo killers are dead. Sources say they are not in Paradise.	UNKNOWN
100477	CharlieHebdo	BREAKING: Two brothers suspected of #CharlieHebdo terror attacks in Paris killed, according to reports in France http://t.co/23JyHdGnp7	UNKNOWN
100478	CharlieHebdo	According to AFP "a number" of hostages have been freed after police raided supermarket / Hostage in #Dammartin free http://t.co/LdSF5QeCiv	UNKNOWN
100479	CharlieHebdo	Several hostages have been freed in #Paris #jesuisjuif	UNKNOWN
100480	CharlieHebdo	Reports: #CharlieHebdo suspects killed http://t.co/rsl4203bcQ	UNKNOWN
100481	CharlieHebdo	LIVE REPORT - Assault in Paris ( #Vincennes ) . Some hostages are  free. http://t.co/umff4LVVJL  #CharlieHebdo http://t.co/tAtUcfI5pc	UNKNOWN
100482	CharlieHebdo	Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/dbIE1GD3Cw	UNKNOWN
100483	CharlieHebdo	The #CharlieHebdo massacre brothers have been killed. Full story here: http://t.co/s7KfpU7vqb http://t.co/jFCrKaZ3DL	UNKNOWN
100484	CharlieHebdo	#BREAKING: Suspects in Charlie Hebdo attack have been killed during police confrontation in eastern Paris; hostage freed, according to @AFP	UNKNOWN
100485	CharlieHebdo	BREAKING: #CharlieHebdo suspects reportedly killed in police assault: http://t.co/tzUirrPJXL	UNKNOWN
100486	CharlieHebdo	Charlie Hebdo suspects reportedly 'killed' in police assault on print works in Dammartin http://t.co/gIZUtz0lbo	UNKNOWN
100487	CharlieHebdo	#CharlieHebdo hostage freed in Dammartin - Kouachi brothers both killed, AFP reports http://t.co/7N7uvClhWY	UNKNOWN
100488	CharlieHebdo	BREAKING: Reports both #CharlieHebdo suspects are dead following police assault in Dammartin-en-Goele #ParisShooting http://t.co/f30TSVt1yN	UNKNOWN
100489	CharlieHebdo	#BREAKING Reports: 2 brothers suspected of Charlie Hebdo attack are dead http://t.co/7tGdSv4fr8	UNKNOWN
100490	CharlieHebdo	AFP: several hostages have been freed at Jewish supermarket in #Paris	UNKNOWN
100491	CharlieHebdo	BREAKING: Police official: Suspects in Charlie Hebdo massacre killed, hostage freed.	UNKNOWN
100492	CharlieHebdo	Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/9AwTF3sRYK	UNKNOWN
100493	CharlieHebdo	Breaking: Kouachi brothers dead; hostage freed after raid in Dammartin-en-Goele, says person familiar with matter  http://t.co/FYkXChPD4d	UNKNOWN
100494	CharlieHebdo	#BREAKING Killed Charlie Hebdo suspects came out firing on security forces: source	UNKNOWN
100495	CharlieHebdo	#BREAKING Both #CharlieHebdo suspects killed after police operation in #DammartinEnGoele #ParisAttack	UNKNOWN
100496	CharlieHebdo	BREAKING NEWS: Killed Charlie Hebdo suspects came out firing on security forces. AFP	UNKNOWN
100497	CharlieHebdo	Reports that several hostages apparently freed at the #Paris kosher grocery http://t.co/7N7uvClhWY	UNKNOWN
100498	CharlieHebdo	Killed Charlie Hebdo suspects came out firing on security forces: source (AFP) http://t.co/f1Z7cBsBhu	UNKNOWN
100499	CharlieHebdo	BREAKING: Hostage taker at Kosher supermarket siege in eastern Paris dead: Le Monde http://t.co/MK4AastvZD	UNKNOWN
100500	CharlieHebdo	#BREAKING Le Monde newspaper says hostage take at Kosher supermarket in #Paris dead. #PorteDeVincennes #ParisTerrorAttacks	UNKNOWN
100501	CharlieHebdo	Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/C9ltgMT0Wl	UNKNOWN
100502	CharlieHebdo	Suspected #CharlieHebdo gunmen reportedly came out shooting at police #ParisAttacks http://t.co/kwHPTFi96R http://t.co/hjNezDkaVp	UNKNOWN
100503	CharlieHebdo	Hostage-taker at kosher market in #Paris said to be killed. Mayor confirms 2 brothers killed at separate hostage-taking. #CharlieHebdo	UNKNOWN
100504	CharlieHebdo	#BREAKING Paris supermarket hostage-taker 'neutralised': security source	UNKNOWN
100505	CharlieHebdo	Hostages held at kosher supermarket in eastern Paris seen leaving site following apparent police assault http://t.co/B6ZsJBjzEM	UNKNOWN
100506	CharlieHebdo	RT @CBSNews: JUST IN: Two brothers responsible for Charlie Hebdo massacre have been killed in Dammartin standoff	UNKNOWN
100507	CharlieHebdo	Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/0jxoozr8mN http://t.co/sY4M9Vox3L	UNKNOWN
100508	CharlieHebdo	French media reports two suspects of #CharlieHebdo attack are killed, and supermarket hostage-taker also killed http://t.co/9OV0KKlxXG	UNKNOWN
100509	CharlieHebdo	Two #CharlieHebdo suspects, the #KouachiBrothers, killed in hostage standoff outside Paris: http://t.co/l891RerJ7v http://t.co/3R7LO1yDnx	UNKNOWN
100510	CharlieHebdo	French police evacuate hostages after an assault at a kosher grocery store in Porte de Vincennes (via @GettyImages http://t.co/92zsX8OUS2	UNKNOWN
100511	CharlieHebdo	Update - PA: gunman holding hostages in #Paris grocery has been killed	UNKNOWN
100512	CharlieHebdo	UPDATED: Two Charlie Hebdo suspects killed in assault by French commandos http://t.co/pSCVZIxmAM #France	UNKNOWN
100513	CharlieHebdo	The Kouachi brothers have been killed in an operation by security forces in Paris. #CharlieHebdo	UNKNOWN
100514	CharlieHebdo	Unconfirmed reports that Charlie Hebdo suspected gunmen have been killed in standoff with police http://t.co/tZqzyuXTrV	UNKNOWN
100515	CharlieHebdo	BREAKING: The Kouachi brothers, suspects in the #CharlieHebdo attack, have been killed in #Dammartin. Their one hostage is unharmed.	UNKNOWN
100516	CharlieHebdo	BREAKING: Suspects in Charlie Hebdo massacre have been killed after a standoff with French law enforcement officials http://t.co/XZo6ISivf0	UNKNOWN
100517	CharlieHebdo	The hostage-taker in a Paris supermarket has been killed http://t.co/Mly5M0hU0r	UNKNOWN
100518	CharlieHebdo	The two Charlie Hebdo suspects in Dammartin, the Kouachi brothers, have been killed. http://t.co/nHUzhIuETg	UNKNOWN
100519	CharlieHebdo	special forces launch the assault at a kosher grocery store in Porte de Vincennes in Paris. Photo Thomas Samson #AFP http://t.co/E8tngXttHK	UNKNOWN
100520	CharlieHebdo	Two suspects in Charlie Hebdo magazine shooting have been killed in police assault on industrial building where they were holed up in Paris	UNKNOWN
100521	CharlieHebdo	Updated: The gunman who took hostages at a kosher supermarket in Paris was killed http://t.co/Mip7OA8Bog http://t.co/IAvPCiFwUb	UNKNOWN
100522	CharlieHebdo	In the last hour, all 3 Islamic terrorists at both hostage sites, Port Vincennes and Dammartin, have been killed by French police.	UNKNOWN
100523	CharlieHebdo	At least four hostages dead at kosher store in Paris - police http://t.co/cOLqEpgmMa	UNKNOWN
100524	CharlieHebdo	Reports that a second gunman in the kosher grocery store was male and has escaped http://t.co/7N7uvClhWY	UNKNOWN
100525	CharlieHebdo	Reports that a second gunman in the kosher grocery store was male and has escaped http://t.co/2J4WQdJnTp	UNKNOWN
100526	CharlieHebdo	ISIS has apparently claimed responsibility for the attacks in Paris http://t.co/2eOZXsfPhS	UNKNOWN
100527	CharlieHebdo	Three gunmen suspected of being connected to the Paris attacks have been killed following a police standoff. http://t.co/b6SyrAHwkj	UNKNOWN
100528	CharlieHebdo	Four terror suspects, three hostages were killed today in police shootouts in two Paris suburbs http://t.co/PwizKClvrv	UNKNOWN
100529	CharlieHebdo	The #CharlieHebdo suspects,the Kouachi brothers were killed as they tried to break out of the building at Dammartin.	UNKNOWN
100530	CharlieHebdo	Two #CharlieHebdo gunmen were killed in a shootout in Dammartin-en-Goële, north-east of #Paris #Today9	UNKNOWN
100531	CharlieHebdo	UPDATE: The suspects in the attack against #CharlieHebdo have been killed in Dammartin, hostages have been released.	UNKNOWN
100532	CharlieHebdo	Ahmed Merabet was the first police officer at the scene of the Charlie Hebdo attack. He was shot dead in cold blood. http://t.co/ADxsbgdNHW	UNKNOWN
100533	CharlieHebdo	FOX NEWS ALERT: Shooting of a jogger in Paris suburb linked to the gunman who killed a policewoman and four hostages at a kosher grocery.	UNKNOWN
100534	CharlieHebdo	ISIS and AQAP Both Claim Responsibility for Charlie Hebdo Attack - Breitbart http://t.co/EgsWXNAN2G via @BreitbartNews	UNKNOWN
100535	CharlieHebdo	A baby was among hostages in the freezer of a Paris kosher market on Friday. http://t.co/U0zFX1mMpY http://t.co/ZWCvocY4S9	UNKNOWN
100536	CharlieHebdo	➟ http://t.co/aWMUyu93fj » UPDATE » 692 Charlie Hebdo  Charlie Hebdo shooting: arrests made as police hunt for suspects – live updates #Cha…	UNKNOWN
100537	CharlieHebdo	The Pen vs. the Gun: @PGourevitch on the life-giving defiance of the #CharlieHebdo cartoonists http://t.co/F6alYXXjtU	UNKNOWN
100538	CharlieHebdo	We stand with #CharlieHebdo, the only French newspaper that dedicates a weekly column 2 #AnimalRights: http://t.co/o44i7F5wsM #JeSuisCharlie	UNKNOWN
100539	CharlieHebdo	We have reached peak stupid http://t.co/8XQoZ05pgZ http://t.co/pP4b9Mbaoi	UNKNOWN
100540	CharlieHebdo	We "are Charlie Hebdo" in the same sense that we demanded Boko Haram bring back "our" girls. You know, the girls we no longer talk about.	UNKNOWN
100541	CharlieHebdo	#JeSuisCharlie. Solidarity. Freedom.	UNKNOWN
100542	CharlieHebdo	#JesuisAhmed commemorates Muslim police officer Ahmed Merabet murdered in Charlie Hebdo attack http://t.co/qfxjQMhUoN http://t.co/U1AyY3wWYY	UNKNOWN
100543	CharlieHebdo	“The paper will continue because they didn’t win.” #CharlieHebdo vows to continue publishing http://t.co/I4mRRhzUrZ http://t.co/nAAbzqydOY	UNKNOWN
100544	CharlieHebdo	To all my friends in France/Paris.   JE SUIS CHARLIE  #JeSuisCharlie JB http://t.co/v07hiS7AyO	UNKNOWN
100545	CharlieHebdo	People worldwide are breaking out their pens to pay tribute to #CharlieHebdo shooting victims: http://t.co/wDdqaVkYev http://t.co/TtlxaVvUF8	UNKNOWN
100546	CharlieHebdo	Charlie Hebdo wasn't singling out Islam. It's target was authority, whatever its source. http://t.co/EyjpdOreZ4 via @nytopinion	UNKNOWN
100547	CharlieHebdo	Why @CNN isn't publishing the #CharlieHebdo cartoons http://t.co/b11gbLTCbm http://t.co/jQ7jyAowvW	UNKNOWN
100548	CharlieHebdo	I haven't drawn an editorial cartoon for more than a year... thought it was time to pick up my pen... #JeSuisCharlie http://t.co/8ZaQFJJ4QW	UNKNOWN
100549	CharlieHebdo	The pen has always been and will always be mightier than the sword.  #JeSuisCharlie @Charlie_Hebdo_ http://t.co/tLnZfdH97S	UNKNOWN
100550	CharlieHebdo	#diannefeinstein said this a while back. Unbelievably ignorant. #CharlieHebdo http://t.co/OaQLyq2sIY	UNKNOWN
100551	CharlieHebdo	Fact check: Muslim leaders ARE condemning the Charlie Hebdo terror attack--even though they shouldn't have to: http://t.co/GZGRiR7ojX	UNKNOWN
100552	CharlieHebdo	This Is Why I and Other Muslims Won't Apologize for the Charlie Hebdo Attacks http://t.co/DuFup9v1iH http://t.co/kSgh0NujBW	UNKNOWN
100553	CharlieHebdo	The Foreign Office’s Union flag at half mast today. Our thoughts with the French people. #CharlieHebdo #JeSuisCharlie http://t.co/6KCR9GkaGB	UNKNOWN
100554	CharlieHebdo	Cartoonists fight back. #JeSuisCharlie http://t.co/vUByhnDcHw	UNKNOWN
100555	CharlieHebdo	Agence France-Presse staff line up to proclaim #JeSuisCharlie http://t.co/Kmr1QVHAZl http://t.co/BjH2Hm4OZb	UNKNOWN
100556	CharlieHebdo	'We have stories to tell. Not everyone will like them.  Stand with us.' #TellYourStory #JeSuisCharlie http://t.co/jx8We9hCgS	UNKNOWN
100557	CharlieHebdo	Kudos to Google for donating €250,000 to help Charlie Hebdo publish next week http://t.co/QnmfLssRtf	UNKNOWN
100558	CharlieHebdo	Evil rears its head again, but cartoonists will not cower. My toon: http://t.co/JkcZfsglbC #JeSuisCharlie http://t.co/Udx2XfoT3h	UNKNOWN
100559	CharlieHebdo	The attack on #CharlieHebdo led to a Twitter reaction that ranged from condemnation to support http://t.co/rChA8VxNvD http://t.co/v65Kjth7hO	UNKNOWN
100560	CharlieHebdo	Saudi Arabia condemns killings at Charlie Hebdo but calls for an international law to criminalise insults to Islam. Amazing!	UNKNOWN
100561	CharlieHebdo	Don't forget: France gave us the Statue of Liberty, our symbol of freedom. #JeSuisCharlie http://t.co/ziXLTuB6fg	UNKNOWN
100562	CharlieHebdo	#AJEOpinion: "It’s going to get a lot worse for France’s Muslims" #CharlieHebdo http://t.co/nuzS6Avu0A http://t.co/vW76MGytm5	UNKNOWN
100563	CharlieHebdo	#CharlieHebdo: If we talk about ‘war’, we fall into the trap set by murderers, @robinlustig http://t.co/AwHoRooAyG http://t.co/kD7XkvUaUV	UNKNOWN
100564	CharlieHebdo	Such a moving photo from @mariotestino, it actually brought a tear to my eye. #JeSuisCharlie http://t.co/s8Zv6gtK96	UNKNOWN
100565	CharlieHebdo	Magnificent cartoons in response to Charlie Hebdo attack. "He drew first" particularly powerful http://t.co/GX2DmUBDmm #JeSuisCharlie	UNKNOWN
100566	CharlieHebdo	The policeman killed at point blank range in #CharlieHebdo attack was Muslim. Need more proof that Terrorists have no religion?! #RIPAhmed	UNKNOWN
100567	CharlieHebdo	Have said it before, but needs saying again: Stop asking Muslims to condemn terrorism. It's bigoted and Islamophobic. http://t.co/6dzrywffN1	UNKNOWN
100568	CharlieHebdo	Charlie Hebdo Shooting &amp; The Religion Of Peace #JeSuisCharlie #IAmCharlie: http://t.co/l24GPWrTuZ via @YouTube	UNKNOWN
100569	CharlieHebdo	We mourn WWF friend and supporter Tignous, killed in yesterday's Charlie Hebdo attack in Paris. #JeSuisCharlie http://t.co/uTy1NbGHF7	UNKNOWN
100570	CharlieHebdo	And this, if you're not #CharlieHebdo saturated: http://t.co/CkGBxkIyfD	UNKNOWN
100571	CharlieHebdo	#CharlieHebdo will print 1 million copies next week http://t.co/9rN03AJrO9 http://t.co/7W21oQBHTO	UNKNOWN
100572	CharlieHebdo	Several mosques in France allegedly attacked after the #CharlieHebdo massacre: http://t.co/nAXb9CjxPw http://t.co/N04rvxa6B4	UNKNOWN
100573	CharlieHebdo	Times Now is pillorying Mani Shankar Iyer for 'backlash' remark on #CharlieHebdo.Why spare Kiran Bedi's 'provoke/poke' tweet tho?	UNKNOWN
100574	CharlieHebdo	Sarkozy on #CharlieHebdo in 2011: prefer “an excess of caricature to an excess of censorship” http://t.co/aQZBlwbwjJ http://t.co/JDSRgnFoft	UNKNOWN
100575	CharlieHebdo	Did this in a rush for @SkyNews before latest #CharlieHebdo media maelstrom http://t.co/EFgnTIwouk	UNKNOWN
100576	CharlieHebdo	NATO calls Russia anti-terror ally after Paris attack http://t.co/md6EqMVZ0u #CharlieHebdo http://t.co/VzHQYxNmXw	UNKNOWN
100577	CharlieHebdo	Attackers killed Charlie Hebdo's chief cartoonists where they sat before massacring nearly everyone else in the room http://t.co/3wEBkmB2f6	UNKNOWN
100578	CharlieHebdo	How people in France view Muslims: Very positively #CharlieHebdo  http://t.co/Pkel3P5E26 http://t.co/VmgEstRnAz	UNKNOWN
100579	CharlieHebdo	The best cartoon yet about the #ParisShooting. #CharlieHebdo #JeSuisCharlie http://t.co/8GJk1mOjNu	UNKNOWN
100580	CharlieHebdo	White terrorists are 'mentally ill', while brown terrorists are 'Islamic assassins'. #NAACPBombing #CharlieHebdo http://t.co/idMCYFtIbh	UNKNOWN
100581	CharlieHebdo	#CharlieHebdo: If we talk about ‘war’, we fall into the trap set by murderers, @robinlustig http://t.co/dbBJUkm0sR http://t.co/IqouaAdFxx	UNKNOWN
100582	CharlieHebdo	Political cartoonists are mourning #CharlieHebdo by retaliating the only way they know how. On pen and paper. http://t.co/0GLdlkk5ja	UNKNOWN
100583	CharlieHebdo	Charlie Hebdo will print 1 million copies of next issue. http://t.co/AsJqXcoKAP #JeSuisCharlie http://t.co/HzQKnNo7FC	UNKNOWN
100584	CharlieHebdo	Here are some short profiles of the four cartoonists who were killed yesterday at Charlie Hebdo: http://t.co/q0cPbnxtBz	UNKNOWN
